Index,Open,Close,Volume
0,0.05921975308641991,0.06638145183549549,0.21971938871662022
1,0.05262222222222224,0.0769882891053193,0.13355537551891689
2,0.07241481481481482,0.06107803320058358,0.14550245015094843
3,0.060780246913580194,0.06910216474113806,0.12581256618811956
4,0.05570370370370392,0.0482039351760577,0.14998806435440723
5,0.04843456790123468,0.03702535388983086,0.17028749707688137
6,0.02836543209876552,0.0021686842001499285,0.31034632015332747
7,0.001224691358024721,0.01851267694491543,0.2527597684849512
8,0.03308641975308657,0.03462008595875554,0.2719941930753802
9,0.03506172839506172,0.04530578447222111,0.35267242955030786
10,0.04221234567901233,0.06947675564843658,0.22682346876204457
11,0.06966913580246914,0.08223256180749972,0.19097689510289986
12,0.07818271604938276,0.07860494459997636,0.017565622746868265
13,0.0744493827160494,0.08765427230787437,0.048011934835022634
14,0.08150123456790126,0.0793541264145734,0.13759355499455095
15,0.07055802469135808,0.07535191829975152,0.04275676532251168
16,0.07604938271604944,0.06624344465912224,0.057980407708684324
17,0.06589629629629645,0.06405504514806193,0.06539104538828136
18,0.05513086419753088,0.04416229643941483,0.12466390721565504
19,0.04199506172839518,0.018887267852214062,0.1791904754764025
20,0.023130864197530854,0.015949686526556484,0.14790749287002225
21,0.004483950617284016,0.019419581246796325,0.25460681470649865
22,0.017659259259259374,0.007215803793225839,0.1279795444514649
23,0.0,0.0,0.1893327345921758
24,0.0065777777777777935,0.009345057371554777,0.20500567601753913
25,0.002330864197530924,0.017487480777571895,0.17174506433697997
26,0.019061728395061706,0.013702141082764907,0.1649948792230199
27,0.0077234567901234286,0.02641851662000705,0.15901092608045964
28,0.02672592592592593,0.025393320452663515,0.14772406084301729
29,0.02291358024691348,0.04599582035408689,0.14563092552116622
30,0.04693333333333338,0.07933441110366313,0.18499318513138735
31,0.07662222222222226,0.08850203067702389,0.14405039476793174
32,0.08347654320987663,0.07819092307085684,0.08311764736874741
33,0.06352592592592587,0.047573045226923405,0.11642211089491405
34,0.0508839506172839,0.03030243286936618,0.10293722255703275
35,0.026982716049382627,0.031879657742202694,0.27800254437972943
36,0.03903209876543212,0.0798272938764244,0.44859416738030616
37,0.06929382716049404,0.06927960253933207,0.2632504917121228
38,0.060641975308642126,0.07144828673948189,0.14849280558191036
39,0.066962962962963,0.05725326288395571,0.09513589006074818
40,0.0566716049382715,0.06460707385355469,0.0922112718696895
41,0.06275555555555556,0.07259177477228818,0.13178095638362503
42,0.06285432098765431,0.06352273175347967,0.08061493094550173
43,0.06500740740740729,0.08497299002405256,0.14998198507821395
44,0.0799802469135803,0.08071448286739491,0.11300928629702778
45,0.07984197530864201,0.09650644690666765,0.15468750696583733
46,0.09534814814814807,0.10665983202555096,0.14979125791977707
47,0.10255802469135789,0.09453491581562234,0.11652254053762687
48,0.08805925925925939,0.08988210244075545,0.08405709818314752
49,0.08539259259259258,0.09737392058672767,0.08272095433288251
50,0.09548641975308658,0.0882063010133669,0.11271715681168715
51,0.0785382716049382,0.07479988959425898,0.09111902858029852
52,0.06382222222222211,0.08199597807657422,0.07297011954693991
53,0.07743209876543233,0.0991088679468477,0.12326226929653453
54,0.09185185185185196,0.12268837979574942,0.17674020294245074
55,0.11636543209876538,0.12927329363984064,0.2346847023930868
56,0.13384691358024703,0.1537005638578921,0.16204618709823584
57,0.15231604938271615,0.1611529513820431,0.16253058382531566
58,0.15354074074074087,0.16022633176925205,0.11161624042159377
59,0.1587753086419753,0.16635779346240298,0.103327268917593
60,0.16347654320987648,0.149520917944876,0.11011417285976044
61,0.14159012345679012,0.1518867552541303,0.052938580262049235
62,0.13677037037037054,0.12379243720673472,0.12019807092407836
63,0.11962469135802467,0.11559086786798645,0.12199218691423641
64,0.11701728395061728,0.12639485824691454,0.1020439742417015
65,0.11849876543209892,0.11028744923307432,0.10133853503223436
66,0.11395555555555548,0.12732147785970582,0.1071260059682281
67,0.11664197530864195,0.11937620756279332,0.0748495885748515
68,0.11553580246913586,0.1362327983912306,0.10092246936956692
69,0.12894814814814815,0.1313236859745277,0.05769865352138021
70,0.1332740740740742,0.133847245771066,0.1373832930952797
71,0.13187160493827166,0.1346752888293048,0.0802906218248447
72,0.13688888888888895,0.15866882220732625,0.2785688897498945
73,0.15472592592592604,0.13788888450770864,0.17283868559564142
74,0.12920493827160484,0.13126454004179644,0.15976337835915475
75,0.12363456790123462,0.11925791569733057,0.09779431701155752
76,0.12051358024691361,0.12633571231418328,0.05821587833990368
77,0.11595061728395073,0.11363905208785163,0.0993338329147414
78,0.10980740740740746,0.10336737510350535,0.11542105674842212
79,0.09515061728395058,0.08724025077875464,0.15132355974854494
80,0.0782222222222223,0.09244509285911451,0.09441140245254215
81,0.09037037037037032,0.09423918615196558,0.06847494061560372
82,0.09236543209876558,0.10208587989432605,0.07280338526521249
83,0.09870617283950633,0.10046922439966877,0.088932353462087
84,0.09941728395061744,0.1014944205670123,0.06355502292089768
85,0.09443950617283947,0.10169157367611681,0.07660990378937496
86,0.09349135802469155,0.08422380820945552,0.14907909097798938
87,0.07648395061728397,0.0867079373841726,0.1480867909892158
88,0.0772543209876545,0.09159733448996499,0.08632142592260109
89,0.07519999999999982,0.0703442293284966,0.1572957596237982
90,0.06816790123456784,0.09358858089192057,0.11387886596371322
91,0.09297777777777771,0.09041441583533771,0.07580824990202234
92,0.08655802469135787,0.10275620046528133,0.0866644592139334
93,0.10107654320987647,0.11908047789913656,0.2746223047022391
94,0.1596246913580247,0.1510192815740703,0.331301260963468
95,0.1452444444444444,0.13615393714758883,0.15254638589056738
96,0.12855308641975316,0.1327037577382595,0.10850665012022784
97,0.12102716049382722,0.12682859508694455,0.0940198970656955
98,0.11717530864197523,0.1019478727179528,0.1492164826199573
99,0.10127407407407418,0.10665983202555096,0.10597596902649309
100,0.10222222222222233,0.10997200425850728,0.10065749398455623
101,0.10058271604938274,0.09065099956626299,0.07337897113519135
102,0.08572839506172836,0.07495761208154272,0.11595911322003455
103,0.07241481481481482,0.0886794684752179,0.08681846754416292
104,0.09803456790123455,0.10230274831434105,0.07215071417310293
105,0.0972839506172839,0.09605299475572715,0.04634694267120964
106,0.08606419753086414,0.08215370056385796,0.10075241175018715
107,0.08144197530864206,0.08365206419305227,0.0559924843934848
108,0.08835555555555563,0.10279563108710232,0.08638181339945425
109,0.10103703703703715,0.09745278183036943,0.09328333196211883
110,0.08805925925925939,0.09780765742675745,0.06598973250779464
111,0.0963160493827161,0.10295335357438584,0.1487504047784732
112,0.10208395061728381,0.10932139899846227,0.08274470403854423
113,0.10066172839506182,0.11779898268995703,0.09624475003840077
114,0.1090765432098767,0.11328417649146316,0.05610337039125007
115,0.10536296296296299,0.09883285359410121,0.10963512589573068
116,0.09765925925925922,0.11275186309688112,0.09897839789997484
117,0.10775308641975301,0.11261385592050788,0.05318774952895742
118,0.10658765432098771,0.09514609045384659,0.13383656230710964
119,0.09775802469135819,0.10281534639801282,0.09235304059051658
120,0.09519012345679012,0.1121604037695676,0.08686775020983636
121,0.11034074074074074,0.11480225543156819,0.06600780822234265
122,0.1045728395061728,0.10770474350380521,0.0666431331130474
123,0.10421728395061736,0.10344623634714711,0.056634537016510104
124,0.0994962962962963,0.09151847324632323,0.06854789192992297
125,0.0872691358024692,0.08891605220614318,0.0794119637723773
126,0.09177283950617288,0.10949883679665628,0.08062449567337915
127,0.1091358024691359,0.10445171720358015,0.06260997917239977
128,0.09463703703703696,0.09938488229959397,0.06097449176237812
129,0.08590617283950619,0.09057213832262145,0.06779122468640053
130,0.08936296296296298,0.09425890146287608,0.08958486244016473
131,0.09121975308641972,0.09766965025038443,0.056813510907639996
132,0.0963160493827161,0.1165569181025985,0.12470313881135561
133,0.11314567901234562,0.11919876976459909,0.19805049771034194
134,0.11885432098765436,0.12345727692125696,0.09860002374970567
135,0.11960493827160501,0.13077165726903517,0.08500181770358181
136,0.12491851851851854,0.12126887741019687,0.0749789555722443
137,0.12061234567901236,0.12004652813374883,0.06599086730601739
138,0.11944691358024706,0.11040574109853707,0.13476636733661643
139,0.093846913580247,0.08712195891329211,0.11077859721917696
140,0.09056790123456804,0.08473640629312729,0.09761882857211177
141,0.08774320987654327,0.09116359764993476,0.08242136760207813
142,0.08987654320987659,0.09912858325775797,0.07174129518574013
143,0.08495802469135805,0.09573754978116011,0.061566532206586776
144,0.09519012345679012,0.10443200189266988,0.0939141176599326
145,0.09157530864197538,0.08800914790426262,0.06986498738144906
146,0.09760000000000002,0.09382516462284607,0.07839696781914884
147,0.10759506172839506,0.11641891092622525,0.13379343997464538
148,0.11905185185185185,0.14721422656835292,0.1271379294552685
149,0.14866172839506187,0.17175978865186692,0.26103941843212225
150,0.1669135802469136,0.17132605181183713,0.12581580846875598
151,0.17829135802469132,0.20645873585426444,0.4142753563570383
152,0.3570567901234568,0.3993533378021372,1.0
